CAMPO_OFICIAL,CAMPO_SIH,UBICACION,CUENCA,FECHA,CATEGORIA,PETROLEO_MMB,PETROLEO_CRUDO_EQUIVALENTE_MMBPCE,GAS_MMMPC
ADOLFO LÓPEZ MATEOS,ADOLFO LOPEZ MATEOS,Terrestre,Veracruz,01/01/2014,PROBABLES,0.0,0.0,0.0
ADOLFO LÓPEZ MATEOS,ADOLFO LOPEZ MATEOS,Terrestre,Veracruz,01/01/2014,POSIBLES,0.0,0.0,0.0
ADOLFO LÓPEZ MATEOS,ADOLFO LOPEZ MATEOS,Terrestre,Veracruz,01/01/2015,PROBADAS,0.0,0.0,0.0
ADOLFO LÓPEZ MATEOS,ADOLFO LOPEZ MATEOS,Terrestre,Veracruz,01/01/2015,PROBABLES,0.0,0.0,0.0
ADOLFO LÓPEZ MATEOS,ADOLFO LOPEZ MATEOS,Terrestre,Veracruz,01/01/2015,POSIBLES,0.0,0.0,0.0
ADOLFO LÓPEZ MATEOS,ADOLFO LOPEZ MATEOS,Terrestre,Veracruz,01/01/2016,PROBADAS,0.0,0.0,0.0
ADOLFO LÓPEZ MATEOS,ADOLFO LOPEZ MATEOS,Terrestre,Veracruz,01/01/2016,PROBABLES,0.0,0.0,0.0
ADOLFO LÓPEZ MATEOS,ADOLFO LOPEZ MATEOS,Terrestre,Veracruz,01/01/2016,POSIBLES,0.0,0.0,0.0
ADOLFO LÓPEZ MATEOS,ADOLFO LOPEZ MATEOS,Terrestre,Veracruz,01/01/2017,PROBADAS,0.0,0.0,0.0
ADOLFO LÓPEZ MATEOS,ADOLFO LOPEZ MATEOS,Terrestre,Veracruz,01/01/2017,PROBABLES,0.0,0.0,0.0
ADOLFO LÓPEZ MATEOS,ADOLFO LOPEZ MATEOS,Terrestre,Veracruz,01/01/2017,POSIBLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2010,PROBADAS,0.0,0.175085,0.804791
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2010,PROBABLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2010,POSIBLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2011,PROBADAS,0.0,0.081591,0.376331
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2011,PROBABLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2011,POSIBLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2012,PROBADAS,0.0,0.084978,0.39528
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2012,PROBABLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2012,POSIBLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2013,PROBADAS,0.0,0.083307,0.391005
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2013,PROBABLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2013,POSIBLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2014,PROBADAS,0.0,0.064857,0.319336
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2014,PROBABLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2014,POSIBLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2015,PROBADAS,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2015,PROBABLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2015,POSIBLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2016,PROBADAS,0.0,0.065531,0.362291
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2016,PROBABLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2016,POSIBLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2017,PROBADAS,0.0,0.002231,0.013219
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2017,PROBABLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2017,POSIBLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2018,PROBADAS,0.0,0.039563,0.229585
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2018,PROBABLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2018,POSIBLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2019,PROBADAS,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2019,PROBABLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2019,POSIBLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2020,PROBADAS,0.0,0.025191,0.162569
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2020,PROBABLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2020,POSIBLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2021,PROBADAS,0.0,0.0261,0.18586
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2021,PROBABLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2021,POSIBLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2022,PROBADAS,0.0,0.024688,0.18586
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2022,PROBABLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2022,POSIBLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2023,PROBADAS,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2023,PROBABLES,0.0,0.0,0.0
AGAMÍ,AGAMI,Terrestre,Burgos,01/01/2023,POSIBLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2010,PROBADAS,1.074938,2.006119,4.06595
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2010,PROBABLES,0.38051900000000005,0.8797380000000001,2.179811
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2010,POSIBLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2011,PROBADAS,1.72183,3.78737,8.788236
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2011,PROBABLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2011,POSIBLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2012,PROBADAS,1.399684,3.042678,6.75479
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2012,PROBABLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2012,POSIBLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2013,PROBADAS,2.09164,4.461557,9.847393
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2013,PROBABLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2013,POSIBLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2014,PROBADAS,1.689286,3.708933,7.975322
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2014,PROBABLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2014,POSIBLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2015,PROBADAS,1.116211,2.756264,6.415864
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2015,PROBABLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2015,POSIBLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2016,PROBADAS,0.969168,1.870137,3.673603
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2016,PROBABLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2016,POSIBLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2017,PROBADAS,1.386853,3.129719,7.447127
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2017,PROBABLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2017,POSIBLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2018,PROBADAS,0.887697,2.074265,5.03306
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2018,PROBABLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2018,POSIBLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2019,PROBADAS,0.841724,1.985048,4.986288
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2019,PROBABLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2019,POSIBLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2020,PROBADAS,0.716894,2.190723,6.308384
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2020,PROBABLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2020,POSIBLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2021,PROBADAS,1.299041,2.87896,7.452591
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2021,PROBABLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2021,POSIBLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2022,PROBADAS,1.86088,3.762579,9.200462
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2022,PROBABLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2022,POSIBLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2023,PROBADAS,1.398029,3.126944,8.466478
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2023,PROBABLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2023,POSIBLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2024,PROBADAS,1.479731,2.851115,6.876385
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2024,PROBABLES,0.0,0.0,0.0
AGAVE,AGAVE,Terrestre,Cuencas del Sureste,01/01/2024,POSIBLES,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2010,PROBADAS,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2010,PROBABLES,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2010,POSIBLES,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2011,PROBADAS,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2011,PROBABLES,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2011,POSIBLES,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2012,PROBADAS,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2012,PROBABLES,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2012,POSIBLES,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2013,PROBADAS,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2013,PROBABLES,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2013,POSIBLES,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2014,PROBADAS,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2014,PROBABLES,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2014,POSIBLES,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2015,PROBADAS,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2015,PROBABLES,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2015,POSIBLES,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2016,PROBADAS,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2016,PROBABLES,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2016,POSIBLES,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2017,PROBADAS,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2017,PROBABLES,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2017,POSIBLES,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2018,PROBADAS,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2018,PROBABLES,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2018,POSIBLES,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2019,PROBADAS,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2019,PROBABLES,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2019,POSIBLES,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2020,PROBADAS,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2020,PROBABLES,0.0,0.0,0.0
AGUA BLANCA,AGUA BLANCA,Terrestre,Burgos,01/01/2020,POSIBLES,0.0,0.0,0.0
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2010,PROBADAS,28.663095,38.984769,47.303828
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2010,PROBABLES,192.323345,292.09168999999997,457.234385
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2010,POSIBLES,20.17512100000002,32.44273700000002,56.222001000000034
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2011,PROBADAS,35.520898,48.391751,58.986608
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2011,PROBABLES,179.18748799999997,272.057512,425.61965200000003
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2011,POSIBLES,20.17512100000002,32.44273900000002,56.22200899999996
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2012,PROBADAS,45.469877,55.815033,73.998503
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2012,PROBABLES,60.575458,85.78661500000001,180.334428
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2012,POSIBLES,110.824588,149.57405599999998,277.1734369999999
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2013,PROBADAS,28.84622,37.96619,43.116801
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2013,PROBABLES,57.417461,93.61756799999999,171.144511
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2013,POSIBLES,65.754589,100.55584100000002,164.53109400000002
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2014,PROBADAS,29.985092,41.506234,54.468907
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2014,PROBABLES,64.357755,103.76814999999999,186.321905
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2014,POSIBLES,58.826347,90.10132899999999,147.85982600000003
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2015,PROBADAS,29.774692,40.858304,52.400384
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2015,PROBABLES,63.59952799999999,102.57797099999999,184.279753
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2015,POSIBLES,10.208960000000005,17.027191000000016,32.23479199999997
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2016,PROBADAS,12.192204,18.460223,29.633531
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2016,PROBABLES,69.57764399999999,109.86884200000001,190.48611
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2016,POSIBLES,21.79433300000001,36.320468999999974,68.67572200000001
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2017,PROBADAS,33.885063,50.540114,78.740664
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2017,PROBABLES,88.758923,134.18733600000002,214.7735
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2017,POSIBLES,26.226752999999988,39.651520000000005,63.46874300000002
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2018,PROBADAS,42.367181,62.92351,97.184877
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2018,PROBABLES,82.26831899999999,124.37924000000001,199.089283
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2018,POSIBLES,23.96698000000002,36.235029999999995,58.00009
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2019,PROBADAS,42.417544,52.693969,96.241622
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2019,PROBABLES,81.84112300000001,102.988957,198.055456
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2019,POSIBLES,23.707884000000007,29.83402799999999,57.37307800000002
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2020,PROBADAS,44.577921,58.831992,97.78919
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2020,PROBABLES,80.803345,109.30647900000001,195.54402899999997
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2020,POSIBLES,23.628606000000005,31.963527999999997,57.181227000000035
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2021,PROBADAS,41.084982,49.391963,76.953745
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2021,PROBABLES,60.582256,70.438558,91.30626799999999
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2021,POSIBLES,14.697213000000005,17.144083999999992,22.66718400000002
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2022,PROBADAS,40.887043,50.186175,77.613389
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2022,PROBABLES,60.427478,71.34116499999999,91.088946
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2022,POSIBLES,14.697213000000005,17.413048000000018,22.667183999999992
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2023,PROBADAS,43.777584,55.374675,80.736407
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2023,PROBABLES,58.111899,70.72902199999999,87.837641
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2023,POSIBLES,14.697213000000005,17.953159000000014,22.667183999999992
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2024,PROBADAS,40.95217,51.032879,75.356292
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2024,PROBABLES,63.783317000000004,76.63385199999999,96.061565
AGUA FRÍA,AGUA FRIA,Terrestre,Tampico-Misantla,01/01/2024,POSIBLES,14.69721299999999,17.729491999999993,22.667183999999992
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2010,PROBADAS,1.890868,2.613458,3.3116
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2010,PROBABLES,140.6289,213.598356,334.416136
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2010,POSIBLES,61.361039000000005,98.672034,170.99481600000001
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2011,PROBADAS,2.715862,3.736362,4.67691
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2011,PROBABLES,165.2929,251.05990999999997,393.066822
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2011,POSIBLES,42.39334100000002,68.17089800000002,118.13752399999998
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2012,PROBADAS,7.160417,9.630043,10.230081
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2012,PROBABLES,65.684262,113.254035,197.051146
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2012,POSIBLES,73.129567,117.26477100000001,182.82392199999998
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2013,PROBADAS,7.927154,10.567012,11.333033
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2013,PROBABLES,64.641363,109.79692899999999,193.85489
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2013,POSIBLES,75.892891,120.08814600000001,189.73222799999996
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2014,PROBADAS,7.11744,9.744593,11.278484
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2014,PROBABLES,76.12845,127.70420299999999,221.417042
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2014,POSIBLES,67.16436099999999,106.44876200000002,168.64971
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2015,PROBADAS,7.072066,9.614514,10.914845
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2015,PROBABLES,75.05819,125.90820900000001,218.30142999999998
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2015,POSIBLES,20.250559999999993,35.144682999999986,63.94114300000001
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2016,PROBADAS,0.948789,1.269939,1.378713
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2016,PROBABLES,36.805699000000004,61.709203,106.911869
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2016,POSIBLES,10.127854999999997,17.575256000000003,31.972027999999995
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2017,PROBADAS,4.432734,6.237437,7.747672
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2017,PROBABLES,42.097161,73.968907,136.826845
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2017,POSIBLES,13.063736999999996,23.105637,43.11033200000003
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2018,PROBADAS,5.318924,7.5609,9.624904
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2018,PROBABLES,36.606406,64.741677,120.785996
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2018,POSIBLES,12.375520999999999,21.888401,40.83922000000001
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2019,PROBADAS,5.142785,7.065843,9.39228
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2019,PROBABLES,33.328635000000006,55.845302,109.972148
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2019,POSIBLES,13.665078999999999,22.898179000000006,45.094763
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2020,PROBADAS,5.339853,7.254102,9.199225
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2020,PROBABLES,33.330205,56.213922,109.971301
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2020,POSIBLES,13.672559,23.061378000000005,45.11944600000001
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2021,PROBADAS,5.57064,7.565873,9.496451
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2021,PROBABLES,34.386625,57.84068400000001,111.947915
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2021,POSIBLES,14.840471,24.660965999999988,47.050771
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2022,PROBADAS,5.539275,7.577513,9.468486
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2022,PROBABLES,34.409578999999994,58.364517000000006,111.57010700000001
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2022,POSIBLES,14.84234,24.972826999999995,47.487554
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2023,PROBADAS,4.723452,6.387915,7.896218
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2023,PROBABLES,35.219021,59.402492,114.985739
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2023,POSIBLES,15.02778,24.959642000000002,47.50539499999999
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2024,PROBADAS,5.201401,6.893509,8.698101
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2024,PROBABLES,35.455597000000004,58.302837000000004,117.44259500000001
AGUA NACIDA,AGUA NACIDA,Terrestre,Tampico-Misantla,01/01/2024,POSIBLES,13.114004999999999,21.56270699999999,43.42922499999999
AGUACATE,AGUACATE,Terrestre,Tampico-Misantla,01/01/2010,PROBADAS,4.904442,4.904442,1.490616
AGUACATE,AGUACATE,Terrestre,Tampico-Misantla,01/01/2010,PROBABLES,0.0,0.0,0.0
AGUACATE,AGUACATE,Terrestre,Tampico-Misantla,01/01/2010,POSIBLES,0.0,0.0,0.0
AGUACATE,AGUACATE,Terrestre,Tampico-Misantla,01/01/2011,PROBADAS,4.917957,4.917957,1.611824
AGUACATE,AGUACATE,Terrestre,Tampico-Misantla,01/01/2011,PROBABLES,0.0,0.0,0.0
AGUACATE,AGUACATE,Terrestre,Tampico-Misantla,01/01/2011,POSIBLES,0.0,0.0,0.0
